date,Candidate,search interest (indexed 1-100),
Feb 21 2015,Rick Santorum,0.00,
Feb 22 2015,Rick Santorum,0.00,
Feb 23 2015,Rick Santorum,0.00,
Feb 24 2015,Rick Santorum,0.00,
Feb 25 2015,Rick Santorum,0.00,
Feb 26 2015,Rick Santorum,0.00,
Feb 27 2015,Rick Santorum,0.00,
Feb 28 2015,Rick Santorum,0.00,
Mar 1 2015,Rick Santorum,0.00,
Mar 2 2015,Rick Santorum,0.00,
Mar 3 2015,Rick Santorum,0.00,
Mar 4 2015,Rick Santorum,0.00,
Mar 5 2015,Rick Santorum,0.00,
Mar 6 2015,Rick Santorum,0.00,
Mar 7 2015,Rick Santorum,0.00,
Mar 8 2015,Rick Santorum,0.00,
Mar 9 2015,Rick Santorum,0.00,
Mar 10 2015,Rick Santorum,0.00,
Mar 11 2015,Rick Santorum,0.00,
Mar 12 2015,Rick Santorum,0.00,
Mar 13 2015,Rick Santorum,0.00,
Mar 14 2015,Rick Santorum,0.00,
Mar 15 2015,Rick Santorum,0.00,
Mar 16 2015,Rick Santorum,0.00,
Mar 17 2015,Rick Santorum,0.00,
Mar 18 2015,Rick Santorum,0.00,
Mar 19 2015,Rick Santorum,0.55,
Mar 20 2015,Rick Santorum,0.00,
Mar 21 2015,Rick Santorum,0.00,
Mar 22 2015,Rick Santorum,0.00,
Mar 23 2015,Rick Santorum,0.00,
Mar 24 2015,Rick Santorum,0.00,
Mar 25 2015,Rick Santorum,0.00,
Mar 26 2015,Rick Santorum,0.00,
Mar 27 2015,Rick Santorum,0.00,
Mar 28 2015,Rick Santorum,0.00,
Mar 29 2015,Rick Santorum,0.00,
Mar 30 2015,Rick Santorum,0.00,
Mar 31 2015,Rick Santorum,0.00,
Apr 1 2015,Rick Santorum,0.00,
Apr 2 2015,Rick Santorum,0.00,
Apr 3 2015,Rick Santorum,0.00,
Apr 4 2015,Rick Santorum,0.00,
Apr 5 2015,Rick Santorum,0.00,
Apr 6 2015,Rick Santorum,0.00,
Apr 7 2015,Rick Santorum,0.00,
Apr 8 2015,Rick Santorum,0.00,
Apr 9 2015,Rick Santorum,0.00,
Apr 10 2015,Rick Santorum,0.00,
Apr 11 2015,Rick Santorum,0.00,
Apr 12 2015,Rick Santorum,0.00,
Apr 13 2015,Rick Santorum,0.00,
Apr 14 2015,Rick Santorum,0.00,
Apr 15 2015,Rick Santorum,0.00,
Apr 16 2015,Rick Santorum,0.00,
Apr 17 2015,Rick Santorum,0.00,
Apr 18 2015,Rick Santorum,0.00,
Apr 19 2015,Rick Santorum,0.00,
Apr 20 2015,Rick Santorum,0.00,
Apr 21 2015,Rick Santorum,0.00,
Apr 22 2015,Rick Santorum,0.00,
Apr 23 2015,Rick Santorum,0.00,
Apr 24 2015,Rick Santorum,0.00,
Apr 25 2015,Rick Santorum,0.00,
Apr 26 2015,Rick Santorum,0.00,
Apr 27 2015,Rick Santorum,0.00,
Apr 28 2015,Rick Santorum,0.00,
Apr 29 2015,Rick Santorum,0.00,
Apr 30 2015,Rick Santorum,0.00,
May 1 2015,Rick Santorum,0.00,
May 2 2015,Rick Santorum,0.00,
May 3 2015,Rick Santorum,0.00,
May 4 2015,Rick Santorum,0.00,
May 5 2015,Rick Santorum,0.00,
May 6 2015,Rick Santorum,0.00,
May 7 2015,Rick Santorum,0.00,
May 8 2015,Rick Santorum,0.00,
May 9 2015,Rick Santorum,0.00,
May 10 2015,Rick Santorum,0.00,
May 11 2015,Rick Santorum,0.00,
May 12 2015,Rick Santorum,0.00,
May 13 2015,Rick Santorum,0.00,
May 14 2015,Rick Santorum,0.00,
May 15 2015,Rick Santorum,0.00,
May 16 2015,Rick Santorum,0.00,
May 17 2015,Rick Santorum,0.00,
May 18 2015,Rick Santorum,0.00,
May 19 2015,Rick Santorum,0.00,
May 20 2015,Rick Santorum,0.00,
May 21 2015,Rick Santorum,0.00,
May 22 2015,Rick Santorum,0.00,
May 23 2015,Rick Santorum,0.00,
May 24 2015,Rick Santorum,0.00,
May 25 2015,Rick Santorum,0.00,
May 26 2015,Rick Santorum,0.00,
May 27 2015,Rick Santorum,3.63,
May 28 2015,Rick Santorum,3.21,
May 29 2015,Rick Santorum,1.25,
May 30 2015,Rick Santorum,0.69,
May 31 2015,Rick Santorum,0.61,
Jun 1 2015,Rick Santorum,0.50,
Jun 2 2015,Rick Santorum,0.54,
Jun 3 2015,Rick Santorum,0.57,
Jun 4 2015,Rick Santorum,1.23,
Jun 5 2015,Rick Santorum,0.65,
Jun 6 2015,Rick Santorum,0.00,
Jun 7 2015,Rick Santorum,0.00,
Jun 8 2015,Rick Santorum,0.00,
Jun 9 2015,Rick Santorum,0.00,
Jun 10 2015,Rick Santorum,0.00,
Jun 11 2015,Rick Santorum,0.00,
Jun 12 2015,Rick Santorum,0.00,
Jun 13 2015,Rick Santorum,0.00,
Jun 14 2015,Rick Santorum,0.00,
Jun 15 2015,Rick Santorum,0.00,
Jun 16 2015,Rick Santorum,0.00,
Jun 17 2015,Rick Santorum,0.00,
Jun 18 2015,Rick Santorum,0.00,
Jun 19 2015,Rick Santorum,0.00,
Jun 20 2015,Rick Santorum,0.00,
Jun 21 2015,Rick Santorum,0.00,
Jun 22 2015,Rick Santorum,0.00,
Jun 23 2015,Rick Santorum,0.00,
Jun 24 2015,Rick Santorum,0.00,
Jun 25 2015,Rick Santorum,0.00,
Jun 26 2015,Rick Santorum,0.51,
Jun 27 2015,Rick Santorum,0.00,
Jun 28 2015,Rick Santorum,0.00,
Jun 29 2015,Rick Santorum,0.00,
Jun 30 2015,Rick Santorum,0.00,
Jul 1 2015,Rick Santorum,0.00,
Jul 2 2015,Rick Santorum,0.00,
Jul 3 2015,Rick Santorum,0.00,
Jul 4 2015,Rick Santorum,0.00,
Jul 5 2015,Rick Santorum,0.00,
Jul 6 2015,Rick Santorum,0.00,
Jul 7 2015,Rick Santorum,0.00,
Jul 8 2015,Rick Santorum,0.00,
Jul 9 2015,Rick Santorum,0.00,
Jul 10 2015,Rick Santorum,0.00,
Jul 11 2015,Rick Santorum,0.00,
Jul 12 2015,Rick Santorum,0.00,
Jul 13 2015,Rick Santorum,0.00,
Jul 14 2015,Rick Santorum,0.00,
Jul 15 2015,Rick Santorum,0.00,
Jul 16 2015,Rick Santorum,0.00,
Jul 17 2015,Rick Santorum,0.00,
Jul 18 2015,Rick Santorum,0.00,
Jul 19 2015,Rick Santorum,0.00,
Jul 20 2015,Rick Santorum,0.00,
Jul 21 2015,Rick Santorum,0.00,
Jul 22 2015,Rick Santorum,0.00,
Jul 23 2015,Rick Santorum,0.91,
Jul 24 2015,Rick Santorum,0.00,
Jul 25 2015,Rick Santorum,0.00,
Jul 26 2015,Rick Santorum,0.00,
Jul 27 2015,Rick Santorum,0.00,
Jul 28 2015,Rick Santorum,0.00,
Jul 29 2015,Rick Santorum,0.00,
Jul 30 2015,Rick Santorum,0.00,
Jul 31 2015,Rick Santorum,0.00,
Aug 1 2015,Rick Santorum,0.00,
Aug 2 2015,Rick Santorum,0.00,
Aug 3 2015,Rick Santorum,0.00,
Aug 4 2015,Rick Santorum,0.00,
Aug 5 2015,Rick Santorum,0.00,
Aug 6 2015,Rick Santorum,0.86,
Aug 7 2015,Rick Santorum,1.00,
Aug 8 2015,Rick Santorum,0.00,
Aug 9 2015,Rick Santorum,0.00,
Aug 10 2015,Rick Santorum,0.00,
Aug 11 2015,Rick Santorum,0.00,
Aug 12 2015,Rick Santorum,0.00,
Aug 13 2015,Rick Santorum,0.00,
Aug 14 2015,Rick Santorum,0.00,
Aug 15 2015,Rick Santorum,0.00,
Aug 16 2015,Rick Santorum,0.00,
Aug 17 2015,Rick Santorum,0.00,
Aug 18 2015,Rick Santorum,0.00,
Aug 19 2015,Rick Santorum,0.00,
Aug 20 2015,Rick Santorum,0.00,
Aug 21 2015,Rick Santorum,0.00,
Aug 22 2015,Rick Santorum,0.00,
Aug 23 2015,Rick Santorum,0.00,
Aug 24 2015,Rick Santorum,0.00,
Aug 25 2015,Rick Santorum,0.00,
Aug 26 2015,Rick Santorum,0.00,
Aug 27 2015,Rick Santorum,0.00,
Aug 28 2015,Rick Santorum,0.00,
Aug 29 2015,Rick Santorum,0.00,
Aug 30 2015,Rick Santorum,0.00,
Aug 31 2015,Rick Santorum,0.00,
Sep 1 2015,Rick Santorum,0.00,
Sep 2 2015,Rick Santorum,0.00,
Sep 3 2015,Rick Santorum,0.00,
Sep 4 2015,Rick Santorum,0.00,
Sep 5 2015,Rick Santorum,0.00,
Sep 6 2015,Rick Santorum,0.00,
Sep 7 2015,Rick Santorum,0.00,
Sep 8 2015,Rick Santorum,0.00,
Sep 9 2015,Rick Santorum,0.00,
Sep 10 2015,Rick Santorum,0.00,
Sep 11 2015,Rick Santorum,0.00,
Sep 12 2015,Rick Santorum,0.00,
Sep 13 2015,Rick Santorum,0.00,
Sep 14 2015,Rick Santorum,0.00,
Sep 15 2015,Rick Santorum,0.00,
Sep 16 2015,Rick Santorum,1.35,
Sep 17 2015,Rick Santorum,1.02,
Sep 18 2015,Rick Santorum,0.00,
Sep 19 2015,Rick Santorum,0.00,
Sep 20 2015,Rick Santorum,0.00,
Sep 21 2015,Rick Santorum,0.00,
Sep 22 2015,Rick Santorum,0.00,
Sep 23 2015,Rick Santorum,0.00,
Sep 24 2015,Rick Santorum,0.00,
Sep 25 2015,Rick Santorum,0.00,
Sep 26 2015,Rick Santorum,0.00,
Sep 27 2015,Rick Santorum,0.00,
Sep 28 2015,Rick Santorum,0.00,
Sep 29 2015,Rick Santorum,0.00,
Sep 30 2015,Rick Santorum,0.44,
Oct 1 2015,Rick Santorum,0.00,
Oct 2 2015,Rick Santorum,0.00,
Oct 3 2015,Rick Santorum,0.00,
Oct 4 2015,Rick Santorum,0.00,
Oct 5 2015,Rick Santorum,0.00,
Oct 6 2015,Rick Santorum,0.00,
Oct 7 2015,Rick Santorum,0.00,
Oct 8 2015,Rick Santorum,0.00,
Oct 9 2015,Rick Santorum,0.00,
Oct 10 2015,Rick Santorum,0.00,
Oct 11 2015,Rick Santorum,0.00,
Oct 12 2015,Rick Santorum,0.00,
Oct 13 2015,Rick Santorum,0.00,
Oct 14 2015,Rick Santorum,0.00,
Oct 15 2015,Rick Santorum,0.00,
Oct 16 2015,Rick Santorum,0.00,
Oct 17 2015,Rick Santorum,0.00,
Oct 18 2015,Rick Santorum,0.00,
Oct 19 2015,Rick Santorum,0.00,
Oct 20 2015,Rick Santorum,0.00,
Oct 21 2015,Rick Santorum,0.00,
Oct 22 2015,Rick Santorum,0.00,
Oct 23 2015,Rick Santorum,0.00,
Oct 24 2015,Rick Santorum,0.00,
Oct 25 2015,Rick Santorum,0.00,
Oct 26 2015,Rick Santorum,0.00,
Oct 27 2015,Rick Santorum,0.00,
Oct 28 2015,Rick Santorum,0.54,
Oct 29 2015,Rick Santorum,0.43,
Oct 30 2015,Rick Santorum,0.00,
Oct 31 2015,Rick Santorum,0.00,
Nov 1 2015,Rick Santorum,0.00,
Nov 2 2015,Rick Santorum,0.00,
Nov 3 2015,Rick Santorum,0.00,
Nov 4 2015,Rick Santorum,0.00,
Nov 5 2015,Rick Santorum,0.00,
Nov 6 2015,Rick Santorum,0.00,
Nov 7 2015,Rick Santorum,0.00,
Nov 8 2015,Rick Santorum,0.00,
Nov 9 2015,Rick Santorum,0.00,
Nov 10 2015,Rick Santorum,0.00,
Nov 11 2015,Rick Santorum,1.19,
Nov 12 2015,Rick Santorum,0.00,
Nov 13 2015,Rick Santorum,0.00,
Nov 14 2015,Rick Santorum,0.00,
Nov 15 2015,Rick Santorum,0.00,
Nov 16 2015,Rick Santorum,0.00,
Nov 17 2015,Rick Santorum,0.00,
Nov 18 2015,Rick Santorum,0.00,
Nov 19 2015,Rick Santorum,0.00,
Nov 20 2015,Rick Santorum,0.00,
Nov 21 2015,Rick Santorum,0.00,
Nov 22 2015,Rick Santorum,0.00,
Nov 23 2015,Rick Santorum,0.00,
Nov 24 2015,Rick Santorum,0.00,
Nov 25 2015,Rick Santorum,0.00,
Nov 26 2015,Rick Santorum,0.00,
Nov 27 2015,Rick Santorum,0.00,
Nov 28 2015,Rick Santorum,0.00,
Nov 29 2015,Rick Santorum,0.00,
Nov 30 2015,Rick Santorum,0.00,
Dec 1 2015,Rick Santorum,0.00,
Dec 2 2015,Rick Santorum,0.00,
Dec 3 2015,Rick Santorum,0.00,
Dec 4 2015,Rick Santorum,0.00,
Dec 5 2015,Rick Santorum,0.00,
Dec 6 2015,Rick Santorum,0.00,
Dec 7 2015,Rick Santorum,0.00,
Dec 8 2015,Rick Santorum,0.00,
Dec 9 2015,Rick Santorum,0.00,
Dec 10 2015,Rick Santorum,0.00,
Dec 11 2015,Rick Santorum,0.00,
Dec 12 2015,Rick Santorum,0.00,
Dec 13 2015,Rick Santorum,0.00,
Dec 14 2015,Rick Santorum,0.00,
Dec 15 2015,Rick Santorum,0.44,
Dec 16 2015,Rick Santorum,1.22,
Dec 17 2015,Rick Santorum,0.00,
Dec 18 2015,Rick Santorum,0.00,
Dec 19 2015,Rick Santorum,0.00,
Dec 20 2015,Rick Santorum,0.00,
Dec 21 2015,Rick Santorum,0.00,
Dec 22 2015,Rick Santorum,0.00,
Dec 23 2015,Rick Santorum,0.00,
Dec 24 2015,Rick Santorum,0.00,
Dec 25 2015,Rick Santorum,0.00,
Dec 26 2015,Rick Santorum,0.00,
Dec 27 2015,Rick Santorum,0.00,
Dec 28 2015,Rick Santorum,0.00,
Dec 29 2015,Rick Santorum,0.00,
Dec 30 2015,Rick Santorum,0.00,
Dec 31 2015,Rick Santorum,0.00,
Jan 1 2016,Rick Santorum,0.00,
Jan 2 2016,Rick Santorum,0.00,
Jan 3 2016,Rick Santorum,0.00,
Jan 4 2016,Rick Santorum,0.00,
Jan 5 2016,Rick Santorum,0.00,
Jan 6 2016,Rick Santorum,0.00,
Jan 7 2016,Rick Santorum,0.00,
Jan 8 2016,Rick Santorum,0.00,
Jan 9 2016,Rick Santorum,0.00,
Jan 10 2016,Rick Santorum,0.00,
Jan 11 2016,Rick Santorum,0.00,
Jan 12 2016,Rick Santorum,0.00,
Jan 13 2016,Rick Santorum,0.00,
Jan 14 2016,Rick Santorum,0.00,
Jan 15 2016,Rick Santorum,2.56,
Jan 16 2016,Rick Santorum,0.57,
Jan 17 2016,Rick Santorum,0.00,
Jan 18 2016,Rick Santorum,0.00,
Jan 19 2016,Rick Santorum,0.00,
Jan 20 2016,Rick Santorum,0.00,
Jan 21 2016,Rick Santorum,0.00,
Jan 22 2016,Rick Santorum,0.00,
Jan 23 2016,Rick Santorum,0.00,
Jan 24 2016,Rick Santorum,0.00,
Jan 25 2016,Rick Santorum,0.00,
Jan 26 2016,Rick Santorum,0.00,
Jan 27 2016,Rick Santorum,0.00,
Jan 28 2016,Rick Santorum,0.56,
Jan 29 2016,Rick Santorum,1.83,
Jan 30 2016,Rick Santorum,0.51,
Jan 31 2016,Rick Santorum,0.51,
Feb 1 2016,Rick Santorum,0.51,
Feb 2 2016,Rick Santorum,1.62,
Feb 3 2016,Rick Santorum,1.83,
Feb 4 2016,Rick Santorum,2.10,
Feb 5 2016,Rick Santorum,0.47,
Feb 6 2016,Rick Santorum,0.00,
Feb 7 2016,Rick Santorum,0.00,
Feb 8 2016,Rick Santorum,0.00,
Feb 9 2016,Rick Santorum,0.00,
Feb 10 2016,Rick Santorum,0.00,
Feb 11 2016,Rick Santorum,0.00,
Feb 12 2016,Rick Santorum,0.00,
Feb 13 2016,Rick Santorum,0.00,
Feb 14 2016,Rick Santorum,0.00,
Feb 15 2016,Rick Santorum,0.00,
Feb 16 2016,Rick Santorum,0.00,
Feb 17 2016,Rick Santorum,0.00,
Feb 18 2016,Rick Santorum,0.00,
Feb 19 2016,Rick Santorum,0.00,
Feb 20 2016,Rick Santorum,0.00,
Feb 21 2016,Rick Santorum,0.00,
Feb 22 2016,Rick Santorum,0.00,
Feb 23 2016,Rick Santorum,0.00,
Feb 24 2016,Rick Santorum,0.00,
Feb 25 2016,Rick Santorum,0.00,
Feb 26 2016,Rick Santorum,0.00,
Feb 27 2016,Rick Santorum,0.00,
Feb 28 2016,Rick Santorum,0.00,
Feb 29 2016,Rick Santorum,0.00,
Mar 1 2016,Rick Santorum,0.00,
Mar 2 2016,Rick Santorum,0.00,
Mar 3 2016,Rick Santorum,0.00,
Mar 4 2016,Rick Santorum,0.00,
Mar 5 2016,Rick Santorum,0.00,
Mar 6 2016,Rick Santorum,0.00,
Mar 7 2016,Rick Santorum,0.00,
Mar 8 2016,Rick Santorum,0.00,
Mar 9 2016,Rick Santorum,0.00,
Mar 10 2016,Rick Santorum,0.00,
Mar 11 2016,Rick Santorum,0.00,
Mar 12 2016,Rick Santorum,0.00,
Mar 13 2016,Rick Santorum,0.00,
Mar 14 2016,Rick Santorum,0.00,
Mar 15 2016,Rick Santorum,0.00,
Mar 16 2016,Rick Santorum,0.00,
Mar 17 2016,Rick Santorum,0.00,
Mar 18 2016,Rick Santorum,0.00,
Mar 19 2016,Rick Santorum,0.00,
Mar 20 2016,Rick Santorum,0.00,
Mar 21 2016,Rick Santorum,0.00,
Jan 1 2015,Donald Trump,0.63,
Jan 2 2015,Donald Trump,0.65,
Jan 3 2015,Donald Trump,0.87,
Jan 4 2015,Donald Trump,0.81,
Jan 5 2015,Donald Trump,1.99,
Jan 6 2015,Donald Trump,2.77,
Jan 7 2015,Donald Trump,1.15,
Jan 8 2015,Donald Trump,0.85,
Jan 9 2015,Donald Trump,1.09,
Jan 10 2015,Donald Trump,0.84,
Jan 11 2015,Donald Trump,0.72,
Jan 12 2015,Donald Trump,0.77,
Jan 13 2015,Donald Trump,1.86,
Jan 14 2015,Donald Trump,1.10,
Jan 15 2015,Donald Trump,0.73,
Jan 16 2015,Donald Trump,0.71,
Jan 17 2015,Donald Trump,0.77,
Jan 18 2015,Donald Trump,0.84,
Jan 19 2015,Donald Trump,0.87,
Jan 20 2015,Donald Trump,3.06,
Jan 21 2015,Donald Trump,1.21,
Jan 22 2015,Donald Trump,0.91,
Jan 23 2015,Donald Trump,0.74,
Jan 24 2015,Donald Trump,1.21,
Jan 25 2015,Donald Trump,1.76,
Jan 26 2015,Donald Trump,2.07,
Jan 27 2015,Donald Trump,3.46,
Jan 28 2015,Donald Trump,1.84,
Jan 29 2015,Donald Trump,1.02,
Jan 30 2015,Donald Trump,0.94,
Jan 31 2015,Donald Trump,1.00,
Feb 1 2015,Donald Trump,0.91,
Feb 2 2015,Donald Trump,0.77,
Feb 3 2015,Donald Trump,1.82,
Feb 4 2015,Donald Trump,0.89,
Feb 5 2015,Donald Trump,0.70,
Feb 6 2015,Donald Trump,0.79,
Feb 7 2015,Donald Trump,0.82,
Feb 8 2015,Donald Trump,0.84,
Feb 9 2015,Donald Trump,0.69,
Feb 10 2015,Donald Trump,1.42,
Feb 11 2015,Donald Trump,0.77,
Feb 12 2015,Donald Trump,0.74,
Feb 13 2015,Donald Trump,0.75,
Feb 14 2015,Donald Trump,0.80,
Feb 15 2015,Donald Trump,0.68,
Feb 16 2015,Donald Trump,1.86,
Feb 17 2015,Donald Trump,3.24,
Feb 18 2015,Donald Trump,1.21,
Feb 19 2015,Donald Trump,0.86,
Feb 20 2015,Donald Trump,0.90,
Feb 21 2015,Donald Trump,0.82,
Feb 22 2015,Donald Trump,0.72,
Feb 23 2015,Donald Trump,0.82,
Feb 24 2015,Donald Trump,0.97,
Feb 25 2015,Donald Trump,1.14,
Feb 26 2015,Donald Trump,1.50,
Feb 27 2015,Donald Trump,1.32,
Feb 28 2015,Donald Trump,1.48,
Mar 1 2015,Donald Trump,0.96,
Mar 2 2015,Donald Trump,0.96,
Mar 3 2015,Donald Trump,0.81,
Mar 4 2015,Donald Trump,0.74,
Mar 5 2015,Donald Trump,0.83,
Mar 6 2015,Donald Trump,0.72,
Mar 7 2015,Donald Trump,0.93,
Mar 8 2015,Donald Trump,1.13,
Mar 9 2015,Donald Trump,0.76,
Mar 10 2015,Donald Trump,0.63,
Mar 11 2015,Donald Trump,0.64,
Mar 12 2015,Donald Trump,0.67,
Mar 13 2015,Donald Trump,0.73,
Mar 14 2015,Donald Trump,0.64,
Mar 15 2015,Donald Trump,0.58,
Mar 16 2015,Donald Trump,0.63,
Mar 17 2015,Donald Trump,0.63,
Mar 18 2015,Donald Trump,1.41,
Mar 19 2015,Donald Trump,1.34,
Mar 20 2015,Donald Trump,0.81,
Mar 21 2015,Donald Trump,1.21,
Mar 22 2015,Donald Trump,0.78,
Mar 23 2015,Donald Trump,0.74,
Mar 24 2015,Donald Trump,1.21,
Mar 25 2015,Donald Trump,1.07,
Mar 26 2015,Donald Trump,0.60,
Mar 27 2015,Donald Trump,0.60,
Mar 28 2015,Donald Trump,0.70,
Mar 29 2015,Donald Trump,0.68,
Mar 30 2015,Donald Trump,0.65,
Mar 31 2015,Donald Trump,0.66,
Apr 1 2015,Donald Trump,0.82,
Apr 2 2015,Donald Trump,0.64,
Apr 3 2015,Donald Trump,0.67,
Apr 4 2015,Donald Trump,0.67,
Apr 5 2015,Donald Trump,0.65,
Apr 6 2015,Donald Trump,0.60,
Apr 7 2015,Donald Trump,0.58,
Apr 8 2015,Donald Trump,0.73,
Apr 9 2015,Donald Trump,0.66,
Apr 10 2015,Donald Trump,0.79,
Apr 11 2015,Donald Trump,0.75,
Apr 12 2015,Donald Trump,0.92,
Apr 13 2015,Donald Trump,0.86,
Apr 14 2015,Donald Trump,0.71,
Apr 15 2015,Donald Trump,0.78,
Apr 16 2015,Donald Trump,0.71,
Apr 17 2015,Donald Trump,0.66,
Apr 18 2015,Donald Trump,0.73,
Apr 19 2015,Donald Trump,0.87,
Apr 20 2015,Donald Trump,0.73,
Apr 21 2015,Donald Trump,0.62,
Apr 22 2015,Donald Trump,0.65,
Apr 23 2015,Donald Trump,0.71,
Apr 24 2015,Donald Trump,0.64,
Apr 25 2015,Donald Trump,0.70,
Apr 26 2015,Donald Trump,1.14,
Apr 27 2015,Donald Trump,0.63,
Apr 28 2015,Donald Trump,1.63,
Apr 29 2015,Donald Trump,1.24,
Apr 30 2015,Donald Trump,0.92,
May 1 2015,Donald Trump,0.66,
May 2 2015,Donald Trump,0.62,
May 3 2015,Donald Trump,1.05,
May 4 2015,Donald Trump,0.76,
May 5 2015,Donald Trump,0.68,
May 6 2015,Donald Trump,0.67,
May 7 2015,Donald Trump,0.84,
May 8 2015,Donald Trump,0.95,
May 9 2015,Donald Trump,0.76,
May 10 2015,Donald Trump,0.75,
May 11 2015,Donald Trump,0.68,
May 12 2015,Donald Trump,0.96,
May 13 2015,Donald Trump,0.76,
May 14 2015,Donald Trump,0.65,
May 15 2015,Donald Trump,0.70,
May 16 2015,Donald Trump,0.84,
May 17 2015,Donald Trump,0.67,
May 18 2015,Donald Trump,0.65,
May 19 2015,Donald Trump,0.62,
May 20 2015,Donald Trump,0.62,
May 21 2015,Donald Trump,0.70,
May 22 2015,Donald Trump,0.68,
May 23 2015,Donald Trump,0.73,
May 24 2015,Donald Trump,0.70,
May 25 2015,Donald Trump,0.70,
May 26 2015,Donald Trump,0.60,
May 27 2015,Donald Trump,0.72,
May 28 2015,Donald Trump,0.74,
May 29 2015,Donald Trump,0.92,
May 30 2015,Donald Trump,0.97,
May 31 2015,Donald Trump,0.78,
Jun 1 2015,Donald Trump,0.80,
Jun 2 2015,Donald Trump,0.94,
Jun 3 2015,Donald Trump,0.81,
Jun 4 2015,Donald Trump,0.87,
Jun 5 2015,Donald Trump,0.79,
Jun 6 2015,Donald Trump,0.74,
Jun 7 2015,Donald Trump,0.71,
Jun 8 2015,Donald Trump,0.68,
Jun 9 2015,Donald Trump,0.72,
Jun 10 2015,Donald Trump,0.66,
Jun 11 2015,Donald Trump,0.58,
Jun 12 2015,Donald Trump,0.72,
Jun 13 2015,Donald Trump,0.98,
Jun 14 2015,Donald Trump,1.09,
Jun 15 2015,Donald Trump,1.23,
Jun 16 2015,Donald Trump,48.26,
Jun 17 2015,Donald Trump,48.70,
Jun 18 2015,Donald Trump,29.36,
Jun 19 2015,Donald Trump,18.83,
Jun 20 2015,Donald Trump,14.12,
Jun 21 2015,Donald Trump,10.71,
Jun 22 2015,Donald Trump,7.47,
Jun 23 2015,Donald Trump,7.00,
Jun 24 2015,Donald Trump,7.30,
Jun 25 2015,Donald Trump,16.32,
Jun 26 2015,Donald Trump,22.72,
Jun 27 2015,Donald Trump,19.90,
Jun 28 2015,Donald Trump,14.39,
Jun 29 2015,Donald Trump,24.96,
Jun 30 2015,Donald Trump,29.63,
Jul 1 2015,Donald Trump,31.88,
Jul 2 2015,Donald Trump,31.65,
Jul 3 2015,Donald Trump,24.07,
Jul 4 2015,Donald Trump,19.81,
Jul 5 2015,Donald Trump,16.81,
Jul 6 2015,Donald Trump,12.79,
Jul 7 2015,Donald Trump,14.33,
Jul 8 2015,Donald Trump,15.16,
Jul 9 2015,Donald Trump,17.86,
Jul 10 2015,Donald Trump,16.94,
Jul 11 2015,Donald Trump,17.96,
Jul 12 2015,Donald Trump,23.75,
Jul 13 2015,Donald Trump,26.40,
Jul 14 2015,Donald Trump,28.51,
Jul 15 2015,Donald Trump,24.57,
Jul 16 2015,Donald Trump,19.00,
Jul 17 2015,Donald Trump,20.16,
Jul 18 2015,Donald Trump,24.67,
Jul 19 2015,Donald Trump,30.89,
Jul 20 2015,Donald Trump,26.22,
Jul 21 2015,Donald Trump,29.44,
Jul 22 2015,Donald Trump,27.22,
Jul 23 2015,Donald Trump,27.97,
Jul 24 2015,Donald Trump,22.54,
Jul 25 2015,Donald Trump,18.85,
Jul 26 2015,Donald Trump,16.71,
Jul 27 2015,Donald Trump,15.48,
Jul 28 2015,Donald Trump,18.98,
Jul 29 2015,Donald Trump,16.45,
Jul 30 2015,Donald Trump,15.88,
Jul 31 2015,Donald Trump,15.65,
Aug 1 2015,Donald Trump,13.17,
Aug 2 2015,Donald Trump,13.16,
Aug 3 2015,Donald Trump,12.40,
Aug 4 2015,Donald Trump,15.12,
Aug 5 2015,Donald Trump,17.14,
Aug 6 2015,Donald Trump,21.53,
Aug 7 2015,Donald Trump,69.20,
Aug 8 2015,Donald Trump,47.71,
Aug 9 2015,Donald Trump,37.81,
Aug 10 2015,Donald Trump,26.76,
Aug 11 2015,Donald Trump,26.97,
Aug 12 2015,Donald Trump,24.95,
Aug 13 2015,Donald Trump,21.10,
Aug 14 2015,Donald Trump,17.79,
Aug 15 2015,Donald Trump,20.86,
Aug 16 2015,Donald Trump,21.90,
Aug 17 2015,Donald Trump,21.44,
Aug 18 2015,Donald Trump,23.37,
Aug 19 2015,Donald Trump,26.08,
Aug 20 2015,Donald Trump,26.89,
Aug 21 2015,Donald Trump,24.26,
Aug 22 2015,Donald Trump,35.67,
Aug 23 2015,Donald Trump,25.81,
Aug 24 2015,Donald Trump,17.85,
Aug 25 2015,Donald Trump,23.05,
Aug 26 2015,Donald Trump,45.08,
Aug 27 2015,Donald Trump,39.15,
Aug 28 2015,Donald Trump,34.42,
Aug 29 2015,Donald Trump,34.89,
Aug 30 2015,Donald Trump,28.25,
Aug 31 2015,Donald Trump,23.15,
Sep 1 2015,Donald Trump,20.38,
Sep 2 2015,Donald Trump,18.90,
Sep 3 2015,Donald Trump,22.06,
Sep 4 2015,Donald Trump,19.72,
Sep 5 2015,Donald Trump,16.59,
Sep 6 2015,Donald Trump,15.50,
Sep 7 2015,Donald Trump,15.24,
Sep 8 2015,Donald Trump,13.72,
Sep 9 2015,Donald Trump,15.89,
Sep 10 2015,Donald Trump,20.34,
Sep 11 2015,Donald Trump,18.32,
Sep 12 2015,Donald Trump,24.16,
Sep 13 2015,Donald Trump,19.38,
Sep 14 2015,Donald Trump,20.10,
